nama,id,kode,tingkat
Parangloe,173497,730605,3
Parigi,173620,730617,3
Pattallasang,173584,730613,3
Somba Opu,173532,730608,3
Tinggimoncong,173489,730604,3
Tombolopao,173554,730610,3
Tompobulu,173480,730603,3
Biringkanaya,176126,737111,3
Bontoala,176063,737106,3
Kepulauan Sangkarrang,176168,737115,3
Makassar,176028,737103,3
Mamajang,176014,737102,3
Manggala,176138,737112,3
Mariso,176004,737101,3
Panakkukang,176102,737109,3
Rappocini,176147,737113,3
Tallo,176076,737107,3
Tamalanrea,176159,737114,3
Tamalate,176114,737110,3
Ujung Pandang,176043,737104,3
Ujung Tanah,176092,737108,3
Wajo,176054,737105,3
Bara,176249,737309,3
Mungkajang,176244,737308,3
Sendana,176239,737307,3
Telluwanua,176217,737304,3
Wara,176198,737301,3
Wara Barat,176233,737306,3
Wara Selatan,176212,737303,3
Wara Timur,176225,737305,3
Wara Utara,176205,737302,3
Bacukiki,176172,737201,3
Bacukiki Barat,176191,737204,3
Soreang,176183,737203,3
Ujung,176177,737202,3
Angkona,175746,732405,3
Burau,175775,732407,3
Kalaena,175817,732410,3
Malili,175730,732404,3
Mangkutana,175693,732401,3
Nuha,175705,732402,3
Tomoni,175794,732408,3
Tomoni Timur,175808,732409,3
Towuti,175711,732403,3
Wasuponda,175825,732411,3
Wotu,175757,732406,3
Bajo,175120,731704,3
Bajo Barat,175290,731720,3
Basse Sangtempe,175079,731701,3
Basse Sangtempe Utara,175314,731722,3
Belopa,175154,731707,3
Belopa Utara,175234,731714,3
Bua,175164,731708,3
Bua Ponrang,175133,731705,3
Kamanre,175225,731713,3
Lamasi,175180,731709,3
Lamasi Timur,175271,731718,3
Larompong,175092,731702,3
Larompong Selatan,159735,731710,3
Latimojong,175212,731712,3
Ponrang,175201,731711,3
Ponrang Selatan,175300,731721,3
Suli,175106,731703,3
Suli Barat,175281,731719,3
Walenrang,175144,731706,3
Walenrang Barat,175243,731715,3
Walenrang Timur,175262,731717,3
Walenrang Utara,175250,731716,3
Baebunta,175636,732211,3
Baebunta Selatan,175671,732214,3
Bone Bone,175520,732202,3
Malangke,175505,732201,3
Malangke Barat,175599,732208,3
Mappedeceng,175620,732210,3
Masamba,175532,732203,3
Rampi,175613,732209,3
Rongkong,175563,732205,3
Sabbang,175552,732204,3
Sabbang Selatan,175682,732215,3
Seko,175586,732207,3
Sukamaju,175571,732206,3
Sukamaju Selatan,175659,732213,3
Tana LILI,175648,732212,3
Bantimurung,174138,730903,3
Bontoa,174155,730905,3
Camba,174129,730902,3
Cenrana,174201,730910,3
Lau,174218,730912,3
Mallawa,174165,730906,3
Mandai,174122,730901,3
Maros Baru,174147,730904,3
Marusu,174186,730908,3
Moncongloe,174225,730913,3
Simbang,174194,730909,3
Tanralili,174177,730907,3
Tompobulu,174209,730911,3
Turikale,174231,730914,3
Balocci,174277,731005,3
Bungoro,158938,731006,3
Labakkang,174291,731007,3
Liukang Kalmas,174249,731002,3
Liukang Tangaya,174239,731001,3
Liukang Tupabbiring,174257,731003,3
Liukang Tupabbiring Utara,174346,731013,3
Mandalle,174332,731011,3
Marang,174305,731008,3
Minasa Tene,174323,731010,3
Pangkajene,174267,731004,3
Segeri,174316,731009,3
Tondong Tallasa,174339,731012,3
Batulappa,174932,731512,3
Cempa,174902,731508,3
Duampanua,174869,731506,3
Lanrisang,174917,731510,3
Lembang,174885,731507,3
Mattiro Bulu,174838,731503,3
Mattiro Sompe,174817,731501,3
Paleteang,174925,731511,3
Patampanua,174857,731505,3
Suppa,174827,731502,3
Tiroang,174910,731509,3
Watang Sawitto,174848,731504,3
Baranti,174731,731404,3
Dua Pitue,174779,731409,3
Kulo,174750,731406,3
Maritengngae,174757,731407,3
Panca Lautang,174699,731401,3
Panca Rijang,174741,731405,3
Pitu Riase,174804,731411,3
Pitu Riawa,174790,731410,3
Tellu Limpoe,174710,731402,3
Watang Pulu,174720,731403,3
Watang Sidenreng,174770,731408,3
Bulupoddo,173689,730706,3
Pulau Sembilan,173718,730709,3
Sinjai Barat,173634,730701,3
Sinjai Borong,173697,730707,3
Sinjai Selatan,173644,730702,3
Sinjai Tengah,173670,730704,3
Sinjai Timur,173656,730703,3
Sinjai Utara,173682,730705,3
Tellu Limpoe,173706,730708,3
Citta,174489,731208,3
Donri Donri,174474,731206,3
Ganra,174484,731207,3
Lalabata,174452,731204,3
Liliraja,174430,731202,3
Lilirilau,174439,731203,3
Marioriawa,174463,731205,3
Marioriwawo,174416,731201,3
Galesong,173409,730509,3
Galesong Selatan,173362,730505,3
Galesong Utara,173376,730506,3
Kepulauan Tanakeke,173427,730510,3
Laikang,173443,730512,3
Mangarabombang,173332,730502,3
Mappakasunggu,173327,730501,3
Pattallassang,173392,730507,3
Polongbangkeng Selatan,173339,730503,3
Polongbangkeng Timur,173434,730511,3
Polongbangkeng Utara,173351,730504,3
Sanrobone,173402,730508,3
Awan Rante Karua,175999,732621,3
Balusu,175916,732610,3
Bangkelekila,175973,732617,3
Baruppu,175955,732614,3
Buntao,175874,732605,3
Buntu Pepasan,175941,732613,3
Dende' Piongan Napo,175932,732612,3
Kapala Pitu,175992,732620,3
Kesu,175960,732615,3
Nanggala,175854,732603,3
Rantebua,175978,732618,3
Rantepao,175832,732601,3
Rindingallo,175864,732604,3
Sa'dan,175881,732606,3
Sanggalangi,175892,732607,3
Sesean,175844,732602,3
Sesean Suloara,175986,732619,3
Sopai,175899,732608,3
Tallunglipu,175924,732611,3
Tikala,175908,732609,3
Tondon,175968,732616,3
Bittuang,175337,731802,3
Bonggakaradeng,175353,731803,3
Gandangbatu Sillanan,175414,731819,3
Kurra,175498,731838,3
Makale,175360,731805,3
Makale Selatan,175454,731829,3
Makale Utara,175441,731827,3
Malimbong Balepe,175485,731835,3
Mappak,175447,731828,3
Masanda,175463,731831,3
Mengkendek,175390,731812,3
Rano,175492,731837,3
Rantetayo,175383,731811,3
Rembon,175427,731820,3
Saluputi,175327,731801,3
Sangalla,175408,731813,3
Sangalla Selatan,175472,731833,3
Sangalla Utara,175478,731834,3
Simbuang,175376,731809,3
Belawa,174588,731307,3
Bola,174655,731311,3
Gilireng,174678,731313,3
Keera,174688,731314,3
Majauleng,174552,731305,3
Maniangpajo,174618,731309,3
Pammana,174511,731302,3
Penrang,174667,731312,3
Pitumpanua,174627,731310,3
Sabangparu,174494,731301,3
Sajoanging,174542,731304,3
Takkalalla,174528,731303,3
Tanasitolo,174598,731308,3
Tempe,174571,731306,3
Balantak,170763,720106,3
Balantak Selatan,170978,720118,3
Balantak Utara,170990,720119,3
Batui,170686,720101,3
Batui Selatan,170943,720115,3
Bualemo,170811,720108,3
Bunta,170700,720102,3
Kintom,170724,720103,3
Lamala,170750,720105,3
Lobu,170954,720116,3
Luwuk,170739,720104,3
Luwuk Selatan,171001,720120,3
Luwuk Timur,170873,720111,3
Luwuk Utara,171012,720121,3
Mantoh,171024,720122,3
Masama,170858,720110,3
Moilong,170926,720114,3
Nambo,171035,720123,3
Nuhon,170905,720113,3
Pagimana,170777,720107,3
Simpang Raya,170965,720117,3
Toili,170832,720109,3
Toili Barat,170887,720112,3
Banggai,172618,721101,3
Banggai Selatan,172675,721106,3
Banggai Tengah,172682,721107,3
Banggai Utara,172629,721102,3
Bangkurung,172653,721104,3
Bokan Kepulauan,172636,721103,3
Labobo,172666,721105,3
Biau,171604,720506,3
Bokat,171564,720503,3
Bukal,171622,720508,3
Bunobogu,171580,720504,3
Gadung,171637,720509,3
Karamat,171649,720510,3
Lakea,171556,720502,3
Momunu,171539,720501,3
Paleleh,171591,720505,3
Paleleh Barat,171657,720511,3
Tiloan,171612,720507,3
Buko,171865,720707,3
Buko Selatan,171944,720718,3
Bulagi,171848,720706,3
Bulagi Selatan,171879,720709,3
Bulagi Utara,171931,720717,3
Liang,171831,720705,3
Peling Tengah,171919,720716,3
Tinangkung,171819,720704,3
Tinangkung Selatan,171900,720711,3
Tinangkung Utara,171956,720719,3
Totikum,171807,720703,3
Totikum Selatan,171910,720715,3
Balaesang,171317,720312,3
Balaesang Tanjung,171411,720331,3
Banawa,171266,720308,3
Banawa Selatan,171341,720318,3
Banawa Tengah,171396,720327,3
Dampelas,171252,720306,3
Labuan,171281,720309,3
Pinembani,171372,720321,3
Rio Pakava,171237,720304,3
Sindue,171289,720310,3
Sindue Tobata,171389,720325,3
Sindue Tombusabora,171382,720324,3
Sirenja,171303,720311,3
Sojol,171331,720314,3
Sojol Utara,171405,720330,3
Tanantovea,171361,720319,3
Mantikulore,172872,727108,3
Palu Barat,172833,727102,3
Palu Selatan,172840,727103,3
Palu Timur,172827,727101,3
Palu Utara,172846,727104,3
Tatanga,172859,727106,3
Tawaeli,172866,727107,3
Ulujadi,172852,727105,3
Bahodopi,171762,720610,3
Bumi Raya,171748,720609,3
Bungku Barat,171737,720608,3
Bungku Pesisir,171785,720615,3
Bungku Selatan,171685,720606,3
Bungku Tengah,171665,720605,3
Bungku Timur,171796,720618,3
Menui Kepulauan,171712,720607,3
Wita Ponda,171775,720612,3
Bungku Utara,172777,721208,3
Lembo,172727,721204,3
Lembo Raya,172716,721203,3
Mamosalato,172801,721209,3
Mori Atas,172742,721205,3
Mori Utara,172757,721206,3
Petasia,172691,721201,3
Petasia Barat,172816,721210,3
Petasia Timur,172702,721202,3
Soyo Jaya,172766,721207,3
Ampibabo,171974,720802,3
Balinggi,172173,720815,3
Bolano,172225,720821,3
Bolano Lambunu,172057,720807,3
Kasimbar,172072,720808,3
Mepanga,172131,720812,3
Moutong,172010,720804,3
Ongka Malino,172239,720822,3
Palasa,172200,720818,3
Parigi,157969,720801,3
Parigi Barat,172183,720816,3
Parigi Selatan,172120,720811,3
Parigi Tengah,172218,720820,3
Parigi Utara,172212,720819,3
Sausu,172046,720806,3
Sidoan,172257,720823,3
Siniu,172190,720817,3
Taopa,172161,720814,3
Tinombo,171994,720803,3
Tinombo Selatan,172099,720810,3
Tomini,172031,720805,3
Toribulu,172151,720813,3
Torue,172091,720809,3
Lage,171072,720203,3
Lore Barat,171196,720223,3
Lore Piore,171209,720225,3
Lore Selatan,171145,720209,3
Lore Tengah,171136,720208,3
Lore Timur,171203,720224,3
Lore Utara,171128,720207,3
Pamona Barat,171175,720220,3
Pamona Puselemba,171089,720204,3
Pamona Selatan,171115,720206,3
Pamona Tenggara,171215,720226,3
Pamona Timur,171101,720205,3
Pamona Utara,171226,720227,3
Poso Kota,171047,720201,3
Poso Kota Selatan,171182,720221,3
Poso Kota Utara,171188,720222,3
Poso Pesisir,171055,720202,3
Poso Pesisir Selatan,171165,720219,3
Poso Pesisir Utara,171154,720218,3
Ampana Kota,172329,720905,3
Ampana Tete,172308,720904,3
Batudaka,172410,720911,3
Ratolindo,172399,720910,3
Talatako,172420,720912,3
Togean,172281,720902,3
Tojo,172373,720908,3
Tojo Barat,172359,720907,3
Ulubongka,172340,720906,3
Una Una,172269,720901,3
Walea Besar,172390,720909,3
Walea Kepulauan,172298,720903,3
Dolo,172570,721012,3
Dolo Barat,172557,721011,3
Dolo Selatan,172538,721009,3
Gumbasa,172530,721008,3
Kinovaro,172582,721013,3
Kulawi,172480,721005,3
Kulawi Selatan,172497,721006,3
Lindu,172474,721004,3
Marawola,172593,721014,3
Marawola Barat,172605,721015,3
Nokilalaki,172468,721003,3
Palolo,172445,721002,3
Pipikoro,172510,721007,3
Sigi Biromaru,172427,721001,3
Tanambulava,172551,721010,3
Baolan,171497,720407,3
Basidondo,171464,720404,3
Dako Pemean,171534,720410,3
Dampal Selatan,171420,720401,3
Dampal Utara,171434,720402,3
Dondo,171447,720403,3
Galang,171508,720408,3
Lampasio,171487,720406,3
Ogodeide,171475,720405,3
Toli-toli Utara,171523,720409,3
Kabaena,177462,740605,3
Kabaena Barat,177534,740614,3
Kabaena Selatan,177529,740613,3
Kabaena Tengah,177547,740616,3
Kabaena Timur,177467,740606,3
Kabaena Utara,177540,740615,3
Kep. Masaloka Raya,177555,740617,3
Lantari Jaya,177578,740621,3
Mata Oleo,177487,740608,3
Mata Usu,177588,740622,3
Poleang,177429,740601,3
Poleang Barat,177475,740607,3
Poleang Selatan,177517,740611,3
Poleang Tengah,177567,740619,3
Poleang Tenggara,177523,740612,3
Poleang Timur,177440,740602,3
Poleang Utara,177508,740610,3
Rarowatu,177446,740603,3
Rarowatu Utara,177499,740609,3
Rumbia,177456,740604,3
Rumbia Tengah,177561,740618,3
Tontonunu,177572,740620,3
Kapontori,176975,740422,3
Lasalimu,176993,740423,3
Lasalimu Selatan,177009,740424,3
Pasarwajo,176952,740411,3
Siotapina,177026,740427,3
Wabula,177046,740429,3
Wolowa,177038,740428,3
Batauga,178560,741501,3
Batu Atas,178598,741504,3
Kadatua,178626,741507,3
Lapandewa,178590,741503,3
Sampolawa,178573,741502,3
Siompu,178615,741506,3
Siompu Barat,178606,741505,3
Gu,178540,741406,3
Lakudo,178476,741401,3
Mawasangka,178512,741404,3
Mawasangka Tengah,178501,741403,3
Mawasangka Timur,178492,741402,3
Sangia Wambulu,178553,741407,3
Talaga Raya,178532,741405,3
Bonegunu,178073,741003,3
Kambowa,178061,741002,3
Kulisusu,178037,741001,3
Kulisusu Barat,178089,741004,3
Kulisusu Utara,178104,741005,3
Wakorumba Utara,178119,741006,3
Baula,176319,740112,3
Iwoimendaa,176392,740127,3
Kolaka,176268,740104,3
Latambaga,176330,740114,3
Polinggona,176384,740125,3
Pomalaa,176276,740107,3
Samaturu,176353,740120,3
Tanggetada,176338,740118,3
Toari,176373,740124,3
Watubangga,176289,740108,3
Wolo,176304,740110,3
Wundulako,176255,740101,3
Aere,178241,741110,3
Dangia,178264,741112,3
Ladongi,178160,741103,3
Lalolae,178200,741106,3
Lambandia,178184,741105,3
Loea,178150,741102,3
Mowewe,178206,741107,3
Poli Polia,178171,741104,3
Tinondo,178228,741109,3
Tirawuta,178133,741101,3
Ueesi,163047,741111,3
Uluiwoi,178217,741108,3
Wawonii Barat,178277,741201,3
Wawonii Selatan,178355,741206,3
Wawonii Tengah,178367,741207,3
Wawonii Tenggara,178339,741205,3
Wawonii Timur,178327,741204,3
Wawonii Timur Laut,178316,741203,3
Wawonii Utara,178294,741202,3
Batu Putih,177729,740803,3
Katoi,177831,740813,3
Kodeoha,177750,740805,3
Lambai,177784,740808,3
Lasusua,177704,740801,3
Ngapa,177763,740806,3
Pakue,177717,740802,3
Pakue Tengah,177801,740810,3
Pakue Utara,177812,740811,3
Porehu,177822,740812,3
Rante Angin,177742,740804,3
Tiwu,177838,740814,3
Tolala,177846,740815,3
Watunohu,177792,740809,3
Wawo,177776,740807,3
Abuki,176481,740210,3
Amonggedo,176640,740228,3
Anggaberi,176621,740224,3
Anggalomoare,176742,740240,3
Asinua,176656,740231,3
Besulutu,176586,740220,3
Bondoala,176603,740221,3
Kapoiala,176678,740233,3
Konawe,176665,740232,3
Lalonggasumeeto,176693,740236,3
Lambuya,176403,740201,3
Latoma,176521,740216,3
Meluhu,176630,740225,3
Morosi,176731,740239,3
Onembute,176706,740237,3
Padangguni,176719,740238,3
Pondidaha,176446,740204,3
Puriala,176533,740217,3
Routa,176613,740223,3
Sampara,176465,740205,3
Soropia,176494,740211,3
Tongauna,176510,740215,3
Tongauna Utara,176768,740242,3
Uepai,176550,740218,3
Unaaha,176414,740202,3
Wawotobi,160355,740203,3
Wonggeduku,176569,740219,3
Wonggeduku Barat,176753,740241,3
Andoolo,177103,740503,3
Andoolo Barat,177418,740525,3
Angata,177078,740502,3
Baito,177369,740520,3
Basala,177378,740521,3
Benua,177271,740513,3
Buke,177327,740517,3
Kolono,177189,740509,3
Kolono Timur,177398,740523,3
Konda,177157,740507,3
Laeya,177351,740519,3
Lainea,177144,740506,3
Lalembuu,177252,740512,3
Landono,177130,740505,3
Laonti,177232,740511,3
Moramo,177211,740510,3
Moramo Utara,177316,740516,3
Mowila,177295,740515,3
Palangga,177114,740504,3
Palangga Selatan,177284,740514,3
Ranomeeto,177176,740508,3
Ranomeeto Barat,177388,740522,3
Sabulakoa,177409,740524,3
Tinanggea,161425,740501,3
Wolasi,177344,740518,3
Andowia,177976,740909,3
Asera,161980,740901,3
Landawe,178024,740913,3
Langgikima,177888,740903,3
Lasolo,177912,740905,3
Lasolo Kepulauan,178017,740912,3
Lembo,177930,740906,3
Molawe,177901,740904,3
Motui,177992,740910,3
Oheo,177958,740908,3
Sawa,177943,740907,3
Wawolesea,178008,740911,3
Wiwirano,177872,740902,3
Batupoaro,178757,747208,3
Betoambari,178713,747201,3
Bungi,178732,747204,3
Kokalukuna,178738,747205,3
Lea-lea,178751,747207,3
Murhum,178745,747206,3
Sorawolio,178727,747203,3
Wolio,178719,747202,3
Abeli,178675,747106,3
Baruga,178654,747103,3
Kadia,178688,747108,3
Kambu,178701,747110,3
Kendari,178644,747102,3
Kendari Barat,178665,747105,3
Mandonga,178637,747101,3
Nambo,178706,747111,3
Poasia,178659,747104,3
Puuwatu,178694,747109,3
Wua-wua,178683,747107,3
Batalaiworu,176807,740315,3
Batukara,176941,740334,3
Bone,176890,740326,3
Duruka,176821,740317,3
Kabangka,176856,740323,3
Kabawo,176866,740324,3
Katobu,176812,740316,3
Kontu Kowuna,176916,740330,3
Kontunaga,176849,740320,3
Lasalepa,176799,740314,3
Lohia,176830,740318,3
Maligano,176786,740307,3
Marobo,176923,740331,3
Napabalano,176779,740306,3
Parigi,176878,740325,3
Pasi Kolaga,176936,740333,3
Pasir Putih,176909,740328,3
Tongkuno,176896,740327,3
Tongkuno Selatan,176929,740332,3
Towea,176946,740337,3
Wakorumba Selatan,176793,740313,3
Watopute,176840,740319,3
Barangka,178391,741302,3
Kusambi,178458,741310,3
Lawa,178400,741303,3
Maginti,163102,741306,3
Napano Kusambi,178469,741311,3
Sawerigadi,178380,741301,3
Tiworo Kepulauan,178448,741309,3
Tiworo Selatan,178417,741305,3
Tiworo Tengah,178431,741307,3
Tiworo Utara,178440,741308,3
Wadaga,178409,741304,3
Binongko,177644,740704,3
Kaledupa,177615,740702,3
Kaledupa Selatan,177676,740706,3
Togo Binongko,177698,740708,3
Tomia,177633,740703,3
Tomia Timur,177687,740707,3
Wangi Wangi Selatan,177654,740705,3
Wangi-wangi,177594,740701,3
Bolaang Uki,170338,711101,3
Helumo,170406,711106,3
Pinolosian,170373,711103,3
Pinolosian Tengah,170384,711104,3
Pinolosian Timur,170393,711105,3
Posigadan,170356,711102,3
Tomini,170418,711107,3
Kotabunan,170261,711002,3
Modayag,170289,711004,3
Modayag Barat,170304,711005,3
Mooat,170327,711007,3
Motongkad,170315,711006,3
Nuangan,170277,711003,3
Tutuyan,170250,711001,3
Bilalang,168855,710132,3
Bolaang,168770,710113,3
Bolaang Timur,168845,710131,3
Dumoga,168864,710133,3
Dumoga Barat,168696,710109,3
Dumoga Tengah,168888,710135,3
Dumoga Tenggara,168877,710134,3
Dumoga Timur,168709,710110,3
Dumoga Utara,168726,710111,3
Lolak,168743,710112,3
Lolayan,168782,710114,3
Passi Barat,142795,710119,3
Passi Timur,168831,710122,3
Poigar,168810,710120,3
Sang Tombolang,142113,710105,3
Bintauna,170051,710802,3
Bolangitang Barat,170089,710804,3
Bolangitang Timur,170068,710803,3
Kaidipang,170108,710805,3
Pinogaluman,170124,710806,3
Sangkub,170034,710801,3
Biaro,170223,710907,3
Siau Barat,170164,710902,3
Siau Barat Selatan,170208,710905,3
Siau Barat Utara,170229,710908,3
Siau Tengah,170238,710909,3
Siau Timur,170147,710901,3
Siau Timur Selatan,170193,710904,3
Tagulandang,170177,710903,3
Tagulandang Selatan,170243,710910,3
Tagulandang Utara,170216,710906,3
Kendahe,169318,710316,3
Kepulauan Marore,169369,710325,3
Manganitu,169265,710313,3
Manganitu Selatan,169222,710310,3
Nusa Tabukan,169216,710309,3
Tabukan Selatan,169303,710315,3
Tabukan Selatan Tengah,169336,710319,3
Tabukan Selatan Tenggara,169346,710320,3
Tabukan Tengah,169284,710314,3
Tabukan Utara,153993,710308,3
Tahuna,169327,710317,3
Tahuna Barat,169353,710323,3
Tahuna Timur,169360,710324,3
Tamako,169244,710312,3
Tatoareng,169236,710311,3
Aertembaga,170552,717204,3
Girian,170572,717206,3
Lembeh Selatan,170523,717201,3
Lembeh Utara,170589,717208,3
Madidir,170531,717202,3
Maesa,170580,717207,3
Matuari,170563,717205,3
Ranowulu,170540,717203,3
Beo,169381,710402,3
Beo Selatan,169526,710418,3
Beo Utara,169497,710414,3
Damau,169461,710409,3
Essang,169400,710404,3
Essang Selatan,169534,710419,3
Gemeh,169445,710408,3
Kabaruan,155289,710406,3
Kalongan,169489,710412,3
Lirung,169373,710401,3
Melonguane,169431,710407,3
Melonguane Timur,169512,710416,3
Miangas,169495,710413,3
Moronge,169519,710417,3
Nanusa,169409,710405,3
Pulutan,169506,710415,3
Rainis,169388,710403,3
Salibabu,169482,710411,3
Tampan' Amma,169470,710410,3
Kotamobagu Barat,170679,717404,3
Kotamobagu Selatan,170669,717403,3
Kotamobagu Timur,170658,717402,3
Kotamobagu Utara,170649,717401,3
Bunaken,170426,717101,3
Bunaken Kepulauan,170510,717110,3
Malalayang,170500,717109,3
Mapanget,155631,717108,3
Paal Dua,170515,717111,3
Sario,170472,717106,3
Singkil,170443,717103,3
Tikala,170466,717105,3
Tuminiting,170432,717102,3
Wanea,170480,717107,3
Wenang,170453,717104,3
Eris,168920,710203,3
Kakas,168955,710206,3
Kakas Barat,169125,710220,3
Kawangkoan,169038,710212,3
Kawangkoan Barat,169146,710222,3
Kawangkoan Utara,144491,710221,3
Kombi,168929,710204,3
Langowan Barat,169001,710210,3
Langowan Selatan,169096,710217,3
Langowan Timur,168992,710209,3
Langowan Utara,169116,710219,3
Lembean Timur,168943,710205,3
Mandolang,169157,710223,3
Pineleng,169049,710213,3
Remboken,168980,710208,3
Sonder,169018,710211,3
Tombariri,169076,710215,3
Tombariri Timur,169170,710224,3
Tombulu,169064,710214,3
Tompaso,168969,710207,3
Tompaso Barat,169181,710225,3
Tondano Barat,168899,710201,3
Tondano Selatan,169107,710218,3
Tondano Timur,143575,710202,3
Tondano Utara,169087,710216,3
Tomohon Barat,170634,717304,3
Tomohon Selatan,170600,717301,3
Tomohon Tengah,170613,717302,3
Tomohon Timur,170643,717305,3
Tomohon Utara,170623,717303,3
Amurang,169620,710510,3
Amurang Barat,169676,710517,3
Amurang Timur,169687,710518,3
Kumelembuai,169654,710515,3
Maesaan,169663,710516,3
Modoinding,169544,710501,3
Motoling,169579,710507,3
Motoling Barat,169710,710521,3
Motoling Timur,169719,710522,3
Ranoyapo,169566,710503,3
Sinonsayang,169587,710508,3
Suluun Tareran,169728,710523,3
Tareran,169640,710513,3
Tatapaan,169698,710519,3
Tenga,169601,710509,3
Tompaso Baru,169555,710502,3
Tumpaan,169629,710512,3
Belang,169907,710703,3
Pasan,170011,710711,3
Pusomaen,169891,710702,3
Ratahan,169879,710701,3
Ratahan Timur,170023,710712,3
Ratatotok,155346,710704,3
Silian Raya,169977,710708,3
Tombatu,169943,710705,3
Tombatu Timur,169988,710709,3
Tombatu Utara,170000,710710,3
Touluaan,169955,710706,3
Touluaan Selatan,169966,710707,3
Airmadidi,169762,710603,3
Dimembe,169793,710605,3
Kalawat,169845,710608,3
Kauditan,169749,710602,3
Kema,169738,710601,3
Likupang Barat,169805,710606,3
Likupang Selatan,169871,710610,3
Likupang Timur,169826,710607,3
Talawaan,169858,710609,3
Wori,169772,710604,3
Asam Jujuhan,114313,131010,3
Koto Baru,114265,131001,3
Koto Besar,114319,131011,3
Koto Salak,114297,131007,3
Padang Laweh,114308,131009,3
Pulau Punjung,114270,131002,3
Sembilan Koto,105460,131005,3
Sitiung,114282,131004,3
Sungai Rumbai,114277,131003,3
Timpeh,114291,131006,3
Tiumang,114303,131008,3
Pagai Selatan,114260,130910,3
Pagai Utara,114213,130901,3
Siberut Barat,114237,130905,3
Siberut Barat Daya,114241,130906,3
Siberut Selatan,114225,130903,3
Siberut Tengah,114245,130907,3
Siberut Utara,114008,130904,3
Sikakap,114256,130909,3
Sipora Selatan,114217,130902,3
Sipora Utara,114249,130908,3
Ampek Angkek,113983,130607,3
Ampek Nagari,114027,130613,3
Banuhampu,113975,130606,3
Baso,113991,130608,3
Candung,114032,130614,3
IV Koto,113967,130605,3
Kamang Magek,114036,130615,3
Lubuk Basung,113943,130602,3
Malalak,114042,130616,3
Matur,113960,130604,3
Palembayan,114011,130611,3
Palupuh,114004,130610,3
Sungai Pua,114021,130612,3
Tanjung Mutiara,113938,130601,3
Tanjung Raya,113949,130603,3
Tilatang Kamang,114000,130609,3
Aur Birugo Tigo Baleh,114682,137503,3
Guguak Panjang,114663,137501,3
Mandiangin K. Selayan,114672,137502,3
Bungus Teluk Kabung,114518,137105,3
Koto Tangah,114575,137111,3
Kuranji,106628,137109,3
Lubuk Begalung,114525,137106,3
Lubuk Kilangan,114541,137107,3
Nanggalo,114568,137110,3
Padang Barat,114499,137103,3
Padang Selatan,114475,137101,3
Padang Timur,114488,137102,3
Padang Utara,114510,137104,3
Pauh,114549,137108,3
Lamposi Tigo Nagori,114728,137604,3
Payakumbuh Barat,114691,137601,3
Payakumbuh Selatan,114735,137605,3
Payakumbuh Timur,106683,137603,3
Payakumbuh Utara,114709,137602,3
Padang Panjang Barat,114654,137402,3
Padang Panjang Timur,114645,137401,3
Pariaman Selatan,114783,137703,3
Pariaman Tengah,114742,137701,3
Pariaman Timur,114800,137704,3
Pariaman Utara,114765,137702,3
Barangin,114616,137302,3
Lembah Segar,114604,137301,3
Silungkang,114627,137303,3
Talawi,114633,137304,3
Lubuk Sikarah,114589,137201,3
Tanjung Harapan,114597,137202,3
Bonjol,114139,130804,3
Duo Koto,114169,130812,3
Lubuk Sikaping,114145,130805,3
Mapat Tunggul,114164,130808,3
Mapat Tunggul Selatan,114189,130815,3
Padang Gelugur,114197,130817,3
Panti,114159,130807,3
Rao,114183,130814,3
Rao Selatan,114206,130819,3
Rao Utara,114202,130818,3
Simpang Alahan Mati,114192,130816,3
Tigo Nagari,114177,130813,3
2 X 11 Enam Lingkuang,113847,130504,3
2 X 11 Kayu Tanam,113920,130515,3
Batang Anai,113828,130502,3
Batang Gasan,113911,130513,3
Enam Lingkung,113932,130517,3
IV Koto Aur Malintang,113883,130509,3
Lubuk Alung,113818,130501,3
Nan Sabaris,113837,130503,3
Padang Sago,113904,130512,3
Patamuan,113925,130516,3
Sintuak Toboh Gadang,113898,130511,3
Sungai Garingging,113873,130507,3
Sungai Limau,113878,130508,3
Ulakan Tapakih,113889,130510,3
V Koto Kampung Dalam,113864,130506,3
V Koto Timur,113915,130514,3
VII Koto Sungai Sarik,113851,130505,3
Akabiluru,114131,130713,3
Bukik Barisan,114125,130712,3
Guguak,114054,130702,3
Gunuang Omeh,114100,130708,3
Harau,114073,130705,3
Kapur IX,114092,130707,3
Lareh Sago Halaban,114104,130709,3
Luak,114068,130704,3
Mungka,114119,130711,3
Pangkalan Koto Baru,114085,130706,3
Payakumbuh,114060,130703,3
Situjuah Limo Nagari,114113,130710,3
Suliki,114047,130701,3
Gunung Tuleh,114428,131206,3
Kinali,114410,131205,3
Koto Balingka,114444,131208,3
Lembah Melintang,114375,131202,3
Luhak Nan Duo,114460,131210,3
Pasaman,114385,131203,3
Ranah Batahan,114436,131207,3
Sasak Ranah Pasisie,114470,131211,3
Sungai Aur,114452,131209,3
Sungai Beremas,114373,131201,3
Talamau,114402,131204,3
Airpura,113541,130113,3
Basa Ampek Balai Tapan,113523,130111,3
Batang Kapas,113408,130104,3
Bayang,113439,130106,3
IV Jurai,113418,130105,3
IV Nagari Bayang Utara,113534,130112,3
Koto XI Tarusan,113457,130107,3
Lengayang,113397,130103,3
Linggo Sari Baganti,113494,130109,3
Lunang,113512,130110,3
